type,yahoo_symbol,trading212_symbol,benchmark_index,currency,sector,sub_industry,region,size,source,enabled
ticker,LECO,LECO,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,LFUS,LFUS,^GSPC,,Information Technology,Electronic Components,US,Mid/Small,S&P1000,Y
ticker,LH,LH,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,LHX,LHX,^GSPC,,Industrials,Aerospace & Defense,US,Mid/Small,S&P1000,Y
ticker,LII,LII,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,LITE,LITE,^GSPC,,Information Technology,Communications Equipment,US,Mid/Small,S&P1000,Y
ticker,LIVN,LIVN,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,LNT,LNT,^GSPC,,Utilities,Electric Utilities,US,Mid/Small,S&P1000,Y
ticker,LNTH,LNTH,^GSPC,,Health Care,Health Care Supplies,US,Mid/Small,S&P1000,Y
ticker,LOPE,LOPE,^GSPC,,Consumer Discretionary,Education Services,US,Mid/Small,S&P1000,Y
ticker,LPX,LPX,^GSPC,,Materials,Forest Products,US,Mid/Small,S&P1000,Y
ticker,LSCC,LSCC,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,LSTR,LSTR,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,LULU,LULU,^GSPC,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,Mid/Small,S&P1000,Y
ticker,LUV,LUV,^GSPC,,Industrials,Passenger Airlines,US,Mid/Small,S&P1000,Y
ticker,LVS,LVS,^GSPC,,Consumer Discretionary,Casinos & Gaming,US,Mid/Small,S&P1000,Y
ticker,LW,LW,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,LYV,LYV,^GSPC,,Communication Services,Movies & Entertainment,US,Mid/Small,S&P1000,Y
ticker,M,M,^GSPC,,Consumer Discretionary,Broadline Retail,US,Mid/Small,S&P1000,Y
ticker,MAA,MAA,^GSPC,,Real Estate,Multi-Family Residential REITs,US,Mid/Small,S&P1000,Y
ticker,MANH,MANH,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,MAR,MAR,^GSPC,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",US,Mid/Small,S&P1000,Y
ticker,MAS,MAS,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,MASI,MASI,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,MAT,MAT,^GSPC,,Consumer Discretionary,Leisure Products,US,Mid/Small,S&P1000,Y
ticker,MCK,MCK,^GSPC,,Health Care,Health Care Distributors,US,Mid/Small,S&P1000,Y
ticker,MCO,MCO,^GSPC,,Financials,Financial Exchanges & Data,US,Mid/Small,S&P1000,Y
ticker,MEDP,MEDP,^GSPC,,Health Care,Life Sciences Tools & Services,US,Mid/Small,S&P1000,Y
ticker,MET,MET,^GSPC,,Financials,Life & Health Insurance,US,Mid/Small,S&P1000,Y
ticker,MGM,MGM,^GSPC,,Consumer Discretionary,Casinos & Gaming,US,Mid/Small,S&P1000,Y
ticker,MIDD,MIDD,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,MKSI,MKSI,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,MLI,MLI,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,MLM,MLM,^GSPC,,Materials,Construction Materials,US,Mid/Small,S&P1000,Y
ticker,MMS,MMS,^GSPC,,Industrials,Data Processing & Outsourced Services,US,Mid/Small,S&P1000,Y
ticker,MNST,MNST,^GSPC,,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,US,Mid/Small,S&P1000,Y
ticker,MO,MO,^GSPC,,Consumer Staples,Tobacco,US,Mid/Small,S&P1000,Y
ticker,MORN,MORN,^GSPC,,Financials,Financial Exchanges & Data,US,Mid/Small,S&P1000,Y
ticker,MOS,MOS,^GSPC,,Materials,Fertilizers & Agricultural Chemicals,US,Mid/Small,S&P1000,Y
ticker,MP,MP,^GSPC,,Materials,Diversified Metals & Mining,US,Mid/Small,S&P1000,Y
ticker,MRSH,MRSH,^GSPC,,Financials,Insurance Brokers,US,Mid/Small,S&P1000,Y
ticker,MSA,MSA,^GSPC,,Industrials,Office Services & Supplies,US,Mid/Small,S&P1000,Y
ticker,MSCI,MSCI,^GSPC,,Financials,Financial Exchanges & Data,US,Mid/Small,S&P1000,Y
ticker,MSI,MSI,^GSPC,,Information Technology,Communications Equipment,US,Mid/Small,S&P1000,Y
ticker,MSM,MSM,^GSPC,,Industrials,Trading Companies & Distributors,US,Mid/Small,S&P1000,Y
ticker,MTCH,MTCH,^GSPC,,Communication Services,Interactive Media & Services,US,Mid/Small,S&P1000,Y
ticker,MTD,MTD,^GSPC,,Health Care,Life Sciences Tools & Services,US,Mid/Small,S&P1000,Y
ticker,MTDR,MTDR,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,MTG,MTG,^GSPC,,Financials,Reinsurance,US,Mid/Small,S&P1000,Y
ticker,MTN,MTN,^GSPC,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",US,Mid/Small,S&P1000,Y
ticker,MTSI,MTSI,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,MTZ,MTZ,^GSPC,,Industrials,Construction & Engineering,US,Mid/Small,S&P1000,Y
ticker,MU,MU,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,MUR,MUR,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,MUSA,MUSA,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,MZTI,MZTI,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,NCLH,NCLH,^GSPC,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",US,Mid/Small,S&P1000,Y
ticker,NEU,NEU,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,NFG,NFG,^GSPC,,Utilities,Gas Utilities,US,Mid/Small,S&P1000,Y
ticker,NI,NI,^GSPC,,Utilities,Multi-Utilities,US,Mid/Small,S&P1000,Y
ticker,NJR,NJR,^GSPC,,Utilities,Gas Utilities,US,Mid/Small,S&P1000,Y
ticker,NLY,NLY,^GSPC,,Financials,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,NNN,NNN,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,NOV,NOV,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,NOVT,NOVT,^GSPC,,Information Technology,Electronic Equipment & Instruments,US,Mid/Small,S&P1000,Y
ticker,NRG,NRG,^GSPC,,Utilities,Independent Power Producers & Energy Traders,US,Mid/Small,S&P1000,Y
ticker,NSA,NSA,^GSPC,,Real Estate,Self-Storage REITs,US,Mid/Small,S&P1000,Y
ticker,NSC,NSC,^GSPC,,Industrials,Rail Transportation,US,Mid/Small,S&P1000,Y
ticker,NTAP,NTAP,^GSPC,,Information Technology,"Technology Hardware, Storage & Peripherals",US,Mid/Small,S&P1000,Y
ticker,NTNX,NTNX,^GSPC,,Information Technology,Systems Software,US,Mid/Small,S&P1000,Y
ticker,NVST,NVST,^GSPC,,Health Care,Health Care Supplies,US,Mid/Small,S&P1000,Y
ticker,NVT,NVT,^GSPC,,Industrials,Electrical Components & Equipment,US,Mid/Small,S&P1000,Y
ticker,NWE,NWE,^GSPC,,Utilities,Multi-Utilities,US,Mid/Small,S&P1000,Y
ticker,NWS,NWS,^GSPC,,Communication Services,Publishing,US,Mid/Small,S&P1000,Y
ticker,NWSA,NWSA,^GSPC,,Communication Services,Publishing,US,Mid/Small,S&P1000,Y
ticker,NXST,NXST,^GSPC,,Communication Services,Broadcasting,US,Mid/Small,S&P1000,Y
ticker,NXT,NXT,^GSPC,,Industrials,Electrical Components & Equipment,US,Mid/Small,S&P1000,Y
ticker,NYT,NYT,^GSPC,,Communication Services,Publishing,US,Mid/Small,S&P1000,Y
ticker,OC,OC,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,ODFL,ODFL,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,OGE,OGE,^GSPC,,Utilities,Multi-Utilities,US,Mid/Small,S&P1000,Y
ticker,OGS,OGS,^GSPC,,Utilities,Gas Utilities,US,Mid/Small,S&P1000,Y
ticker,OHI,OHI,^GSPC,,Real Estate,Health Care REITs,US,Mid/Small,S&P1000,Y
ticker,OKE,OKE,^GSPC,,Energy,Oil & Gas Storage & Transportation,US,Mid/Small,S&P1000,Y
ticker,OLED,OLED,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,OLLI,OLLI,^GSPC,,Consumer Discretionary,Broadline Retail,US,Mid/Small,S&P1000,Y
ticker,OLN,OLN,^GSPC,,Materials,Diversified Chemicals,US,Mid/Small,S&P1000,Y
ticker,OMC,OMC,^GSPC,,Communication Services,Advertising,US,Mid/Small,S&P1000,Y
ticker,ONB,ONB,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,ONTO,ONTO,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,OPCH,OPCH,^GSPC,,Health Care,Health Care Facilities,US,Mid/Small,S&P1000,Y
ticker,ORA,ORA,^GSPC,,Utilities,Renewable Electricity,US,Mid/Small,S&P1000,Y
ticker,ORI,ORI,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,ORLY,ORLY,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,OSK,OSK,^GSPC,,Industrials,Construction Machinery & Heavy Transportation Equipment,US,Mid/Small,S&P1000,Y
ticker,OTIS,OTIS,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,OVV,OVV,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,OZK,OZK,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,PAG,PAG,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,PATH,PATH,^GSPC,,Information Technology,Systems Software,US,Mid/Small,S&P1000,Y
ticker,PAYC,PAYC,^GSPC,,Industrials,Human Resource & Employment Services,US,Mid/Small,S&P1000,Y
ticker,PAYX,PAYX,^GSPC,,Industrials,Human Resource & Employment Services,US,Mid/Small,S&P1000,Y
ticker,PB,PB,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,PBF,PBF,^GSPC,,Energy,Oil & Gas Refining & Marketing,US,Mid/Small,S&P1000,Y
ticker,PCAR,PCAR,^GSPC,,Industrials,Construction Machinery & Heavy Transportation Equipment,US,Mid/Small,S&P1000,Y
ticker,PCG,PCG,^GSPC,,Utilities,Multi-Utilities,US,Mid/Small,S&P1000,Y
ticker,PCH,PCH,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,PCTY,PCTY,^GSPC,,Industrials,Human Resource & Employment Services,US,Mid/Small,S&P1000,Y
ticker,PEG,PEG,^GSPC,,Utilities,Electric Utilities,US,Mid/Small,S&P1000,Y
ticker,PEGA,PEGA,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,PEN,PEN,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,PFG,PFG,^GSPC,,Financials,Life & Health Insurance,US,Mid/Small,S&P1000,Y
ticker,PFGC,PFGC,^GSPC,,Consumer Staples,Food Distributors,US,Mid/Small,S&P1000,Y
ticker,PGR,PGR,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,PII,PII,^GSPC,,Consumer Discretionary,Leisure Products,US,Mid/Small,S&P1000,Y
ticker,PINS,PINS,^GSPC,,Communication Services,,US,Mid/Small,S&P1000,Y
ticker,PK,PK,^GSPC,,Real Estate,Hotel & Resort REITs,US,Mid/Small,S&P1000,Y
ticker,PKG,PKG,^GSPC,,Materials,Paper & Plastic Packaging Products & Materials,US,Mid/Small,S&P1000,Y
ticker,PLNT,PLNT,^GSPC,,Consumer Discretionary,Leisure Facilities,US,Mid/Small,S&P1000,Y
ticker,PM,PM,^GSPC,,Consumer Staples,Tobacco,US,Mid/Small,S&P1000,Y
ticker,PNFP,PNFP,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,PNW,PNW,^GSPC,,Utilities,Multi-Utilities,US,Mid/Small,S&P1000,Y
ticker,PODD,PODD,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,POOL,POOL,^GSPC,,Consumer Discretionary,Distributors,US,Mid/Small,S&P1000,Y
ticker,POR,POR,^GSPC,,Utilities,Electric Utilities,US,Mid/Small,S&P1000,Y
ticker,POST,POST,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,PPC,PPC,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,PPL,PPL,^GSPC,,Utilities,Electric Utilities,US,Mid/Small,S&P1000,Y
ticker,PR,PR,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,PRI,PRI,^GSPC,,Financials,Life & Health Insurance,US,Mid/Small,S&P1000,Y
ticker,PRU,PRU,^GSPC,,Financials,Life & Health Insurance,US,Mid/Small,S&P1000,Y
ticker,PSKY,PSKY,^GSPC,,Communication Services,Movies & Entertainment,US,Mid/Small,S&P1000,Y
ticker,PSN,PSN,^GSPC,,Industrials,Aerospace & Defense,US,Mid/Small,S&P1000,Y
ticker,PSTG,PSTG,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,PSX,PSX,^GSPC,,Energy,Oil & Gas Refining & Marketing,US,Mid/Small,S&P1000,Y
ticker,PTC,PTC,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,PVH,PVH,^GSPC,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,Mid/Small,S&P1000,Y
ticker,PWR,PWR,^GSPC,,Industrials,Construction & Engineering,US,Mid/Small,S&P1000,Y
ticker,PYPL,PYPL,^GSPC,,Financials,Transaction & Payment Processing Services,US,Mid/Small,S&P1000,Y
ticker,Q,Q,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,R,R,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,RBA,RBA,^GSPC,,Industrials,Diversified Support Services,US,Mid/Small,S&P1000,Y
ticker,RBC,RBC,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,RCL,RCL,^GSPC,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",US,Mid/Small,S&P1000,Y
ticker,REG,REG,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,REXR,REXR,^GSPC,,Real Estate,Industrial REITs,US,Mid/Small,S&P1000,Y
ticker,RF,RF,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,RGA,RGA,^GSPC,,Financials,Reinsurance,US,Mid/Small,S&P1000,Y
ticker,RGEN,RGEN,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,RGLD,RGLD,^GSPC,,Materials,Gold,US,Mid/Small,S&P1000,Y
ticker,RH,RH,^GSPC,,Consumer Discretionary,Homefurnishing Retail,US,Mid/Small,S&P1000,Y
ticker,RJF,RJF,^GSPC,,Financials,Investment Banking & Brokerage,US,Mid/Small,S&P1000,Y
ticker,RL,RL,^GSPC,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,Mid/Small,S&P1000,Y
ticker,RLI,RLI,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,RMBS,RMBS,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,RNR,RNR,^GSPC,,Financials,Reinsurance,US,Mid/Small,S&P1000,Y
ticker,ROIV,ROIV,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,ROL,ROL,^GSPC,,Industrials,Environmental & Facilities Services,US,Mid/Small,S&P1000,Y
ticker,RPM,RPM,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,RRC,RRC,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,RRX,RRX,^GSPC,,Industrials,Electrical Components & Equipment,US,Mid/Small,S&P1000,Y
ticker,RS,RS,^GSPC,,Materials,Steel,US,Mid/Small,S&P1000,Y
ticker,RSG,RSG,^GSPC,,Industrials,Environmental & Facilities Services,US,Mid/Small,S&P1000,Y
ticker,RVTY,RVTY,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,RYAN,RYAN,^GSPC,,Financials,Insurance Brokers,US,Mid/Small,S&P1000,Y
ticker,RYN,RYN,^GSPC,,Real Estate,Timber REITs,US,Mid/Small,S&P1000,Y
ticker,SAIA,SAIA,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,SAIC,SAIC,^GSPC,,Industrials,Diversified Support Services,US,Mid/Small,S&P1000,Y
ticker,SAM,SAM,^GSPC,,Consumer Staples,Brewers,US,Mid/Small,S&P1000,Y
ticker,SARO,SARO,^GSPC,,Industrials,Aerospace & Defense,US,Mid/Small,S&P1000,Y
ticker,SATS,SATS,^GSPC,,Communication Services,Wireless Telecommunication Services,US,Mid/Small,S&P1000,Y
ticker,SBAC,SBAC,^GSPC,,Real Estate,Telecom Tower REITs,US,Mid/Small,S&P1000,Y
ticker,SBRA,SBRA,^GSPC,,Real Estate,Health Care REITs,US,Mid/Small,S&P1000,Y
ticker,SCI,SCI,^GSPC,,Consumer Discretionary,Specialized Consumer Services,US,Mid/Small,S&P1000,Y
ticker,SEIC,SEIC,^GSPC,,Financials,Asset Management & Custody Banks,US,Mid/Small,S&P1000,Y
ticker,SF,SF,^GSPC,,Financials,Investment Banking & Brokerage,US,Mid/Small,S&P1000,Y
ticker,SFM,SFM,^GSPC,,Consumer Staples,Food Retail,US,Mid/Small,S&P1000,Y
ticker,SGI,SGI,^GSPC,,Consumer Discretionary,Home Furnishings,US,Mid/Small,S&P1000,Y
ticker,SHC,SHC,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,SIGI,SIGI,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,SLAB,SLAB,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,SLGN,SLGN,^GSPC,,Materials,"Metal, Glass & Plastic Containers",US,Mid/Small,S&P1000,Y
ticker,SLM,SLM,^GSPC,,Financials,Consumer Finance,US,Mid/Small,S&P1000,Y
ticker,SMCI,SMCI,^GSPC,,Information Technology,"Technology Hardware, Storage & Peripherals",US,Mid/Small,S&P1000,Y
ticker,SMG,SMG,^GSPC,,Materials,Fertilizers & Agricultural Chemicals,US,Mid/Small,S&P1000,Y
ticker,SNA,SNA,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,SNDK,SNDK,^GSPC,,Information Technology,"Technology Hardware, Storage & Peripherals",US,Mid/Small,S&P1000,Y
ticker,SNPS,SNPS,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,SNX,SNX,^GSPC,,Information Technology,Technology Distributors,US,Mid/Small,S&P1000,Y
ticker,SOLV,SOLV,^GSPC,,Health Care,Health Care Technology,US,Mid/Small,S&P1000,Y
ticker,SPGI,SPGI,^GSPC,,Financials,Financial Exchanges & Data,US,Mid/Small,S&P1000,Y
ticker,SPXC,SPXC,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,SR,SR,^GSPC,,Utilities,Gas Utilities,US,Mid/Small,S&P1000,Y
ticker,SSB,SSB,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,SSD,SSD,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,ST,ST,^GSPC,,Industrials,Electrical Components & Equipment,US,Mid/Small,S&P1000,Y
ticker,STAG,STAG,^GSPC,,Real Estate,Industrial REITs,US,Mid/Small,S&P1000,Y
ticker,STE,STE,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,STLD,STLD,^GSPC,,Materials,Steel,US,Mid/Small,S&P1000,Y
ticker,STRL,STRL,^GSPC,,Industrials,Construction & Engineering,US,Mid/Small,S&P1000,Y
ticker,STWD,STWD,^GSPC,,Financials,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,STX,STX,^GSPC,,Information Technology,"Technology Hardware, Storage & Peripherals",US,Mid/Small,S&P1000,Y
ticker,SW,SW,^GSPC,,Materials,Paper & Plastic Packaging Products & Materials,US,Mid/Small,S&P1000,Y
ticker,SWX,SWX,^GSPC,,Utilities,Gas Utilities,US,Mid/Small,S&P1000,Y
ticker,SYF,SYF,^GSPC,,Financials,Consumer Finance,US,Mid/Small,S&P1000,Y
ticker,SYNA,SYNA,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,SYY,SYY,^GSPC,,Consumer Staples,Food Distributors,US,Mid/Small,S&P1000,Y
ticker,TCBI,TCBI,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,TDG,TDG,^GSPC,,Industrials,Aerospace & Defense,US,Mid/Small,S&P1000,Y
ticker,TDY,TDY,^GSPC,,Information Technology,Electronic Equipment & Instruments,US,Mid/Small,S&P1000,Y
ticker,TEL,TEL,^GSPC,,Information Technology,Electronic Manufacturing Services,US,Mid/Small,S&P1000,Y
ticker,TER,TER,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,TEX,TEX,^GSPC,,Industrials,Construction Machinery & Heavy Transportation Equipment,US,Mid/Small,S&P1000,Y
ticker,THC,THC,^GSPC,,Health Care,Health Care Facilities,US,Mid/Small,S&P1000,Y
ticker,THG,THG,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,THO,THO,^GSPC,,Consumer Discretionary,Leisure Products,US,Mid/Small,S&P1000,Y
ticker,TKO,TKO,^GSPC,,Communication Services,Movies & Entertainment,US,Mid/Small,S&P1000,Y
ticker,TKR,TKR,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,TLN,TLN,^GSPC,,Utilities,Independent Power Producers & Energy Traders,US,Mid/Small,S&P1000,Y
ticker,TMHC,TMHC,^GSPC,,Consumer Discretionary,Homebuilding,US,Mid/Small,S&P1000,Y
ticker,TNL,TNL,^GSPC,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",US,Mid/Small,S&P1000,Y
ticker,TPL,TPL,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,TPR,TPR,^GSPC,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,Mid/Small,S&P1000,Y
ticker,TREX,TREX,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,TRGP,TRGP,^GSPC,,Energy,Oil & Gas Storage & Transportation,US,Mid/Small,S&P1000,Y
ticker,TRMB,TRMB,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,TRU,TRU,^GSPC,,Industrials,Research & Consulting Services,US,Mid/Small,S&P1000,Y
ticker,TRV,TRV,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,TSCO,TSCO,^GSPC,,Consumer Discretionary,Other Specialty Retail,US,Mid/Small,S&P1000,Y
ticker,TSN,TSN,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,TT,TT,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,TTD,TTD,^GSPC,,Communication Services,Advertising,US,Mid/Small,S&P1000,Y
ticker,TTEK,TTEK,^GSPC,,Industrials,Construction & Engineering,US,Mid/Small,S&P1000,Y
ticker,TTWO,TTWO,^GSPC,,Communication Services,Interactive Home Entertainment,US,Mid/Small,S&P1000,Y
ticker,TWLO,TWLO,^GSPC,,Information Technology,Systems Software,US,Mid/Small,S&P1000,Y
ticker,TXNM,TXNM,^GSPC,,Utilities,Electric Utilities,US,Mid/Small,S&P1000,Y
ticker,TXRH,TXRH,^GSPC,,Consumer Discretionary,Restaurants,US,Mid/Small,S&P1000,Y
ticker,TYL,TYL,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,UAL,UAL,^GSPC,,Industrials,Passenger Airlines,US,Mid/Small,S&P1000,Y
ticker,UBER,UBER,^GSPC,,Industrials,Passenger Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,UBSI,UBSI,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,UDR,UDR,^GSPC,,Real Estate,Multi-Family Residential REITs,US,Mid/Small,S&P1000,Y
ticker,UFPI,UFPI,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,UGI,UGI,^GSPC,,Utilities,Gas Utilities,US,Mid/Small,S&P1000,Y
ticker,UHS,UHS,^GSPC,,Health Care,Health Care Facilities,US,Mid/Small,S&P1000,Y
ticker,ULS,ULS,^GSPC,,Industrials,,US,Mid/Small,S&P1000,Y
ticker,UMBF,UMBF,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,UNM,UNM,^GSPC,,Financials,Life & Health Insurance,US,Mid/Small,S&P1000,Y
ticker,UPS,UPS,^GSPC,,Industrials,Air Freight & Logistics,US,Mid/Small,S&P1000,Y
ticker,URI,URI,^GSPC,,Industrials,Trading Companies & Distributors,US,Mid/Small,S&P1000,Y
ticker,USFD,USFD,^GSPC,,Consumer Staples,Food Distributors,US,Mid/Small,S&P1000,Y
ticker,UTHR,UTHR,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,VAL,VAL,^GSPC,,Energy,Oil & Gas Drilling,US,Mid/Small,S&P1000,Y
ticker,VC,VC,^GSPC,,Consumer Discretionary,Automotive Parts & Equipment,US,Mid/Small,S&P1000,Y
ticker,VICI,VICI,^GSPC,,Real Estate,Hotel & Resort REITs,US,Mid/Small,S&P1000,Y
ticker,VLTO,VLTO,^GSPC,,Industrials,Environmental & Facilities Services,US,Mid/Small,S&P1000,Y
ticker,VLY,VLY,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,VMI,VMI,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,VNO,VNO,^GSPC,,Real Estate,Office REITs,US,Mid/Small,S&P1000,Y
ticker,VNOM,VNOM,^GSPC,,Energy,Oil & Gas Storage & Transportation,US,Mid/Small,S&P1000,Y
ticker,VNT,VNT,^GSPC,,Information Technology,Electronic Equipment & Instruments,US,Mid/Small,S&P1000,Y
